phenotypeId,webApiCohortId,cohortName,oldCohortName,logicDescription,cohortId,referentConceptId,cohortType,PMID,oldPhenotypeId,referentConceptName
4181343000,17567,Malignant tumor of esophagus referent incident cohort,[PL 4181343001] Malignant tumor of esophagus referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4181343) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4181343001,4181343,referent,,4181343000,Malignant tumor of esophagus
4181343000,17566,Malignant tumor of esophagus referent prevalent cohort,[PL 4181343002] Malignant tumor of esophagus referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4181343) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4181343002,4181343,referent,,4181343000,Malignant tumor of esophagus
4181351000,17569,Malignant tumor of ovary referent incident cohort,[PL 4181351001] Malignant tumor of ovary referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4181351) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4181351001,4181351,referent,,4181351000,Malignant tumor of ovary
4181351000,17568,Malignant tumor of ovary referent prevalent cohort,[PL 4181351002] Malignant tumor of ovary referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4181351) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4181351002,4181351,referent,,4181351000,Malignant tumor of ovary
4182210000,17461,Dementia referent incident cohort,[PL 4182210001] Dementia referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4182210) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4182210001,4182210,referent,,4182210000,Dementia
4182210000,17460,Dementia referent prevalent cohort,[PL 4182210002] Dementia referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4182210) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4182210002,4182210,referent,,4182210000,Dementia
4137275000,18711,Vasculitis of the skin referent incident cohort,[PL 4182711001] Vasculitis of the skin referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4182711) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4182711001,4182711,referent,,4182711000,Vasculitis of the skin
4137275000,18710,Vasculitis of the skin referent prevalent cohort,[PL 4182711002] Vasculitis of the skin referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4182711) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4182711002,4182711,referent,,4182711000,Vasculitis of the skin
4094294000,17802,Loss of sense of smell referent incident cohort,[PL 4185711001] Loss of sense of smell referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4185711) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4185711001,4185711,referent,,4185711000,Loss of sense of smell
4094294000,17801,Loss of sense of smell referent prevalent cohort,[PL 4185711002] Loss of sense of smell referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4185711) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4185711002,4185711,referent,,4185711000,Loss of sense of smell
4185932000,18661,Ischemic heart disease referent incident cohort,[PL 4185932001] Ischemic heart disease referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4185932) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4185932001,4185932,referent,,4185932000,Ischemic heart disease
4185932000,18660,Ischemic heart disease referent prevalent cohort,[PL 4185932002] Ischemic heart disease referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4185932) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4185932002,4185932,referent,,4185932000,Ischemic heart disease
4190307000,18623,Aseptic meningitis referent incident cohort,[PL 4201096001] Aseptic meningitis referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4201096) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4201096001,4201096,referent,,4201096000,Aseptic meningitis
4190307000,18622,Aseptic meningitis referent prevalent cohort,[PL 4201096002] Aseptic meningitis referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4201096) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4201096002,4201096,referent,,4201096000,Aseptic meningitis
4190307000,18506,Aseptic meningitis by Perez-Vilar (specific codes for meningitias excluding encephalitis diagnosis),[PL 4201096003] Aseptic meningitis by Perez-Vilar (specific codes for meningitias excluding encephalitis diagnosis),,4201096003,4201096,literature,,4201096000,Aseptic meningitis
4094294000,18645,Fatigue referent incident cohort,[PL 4223659001] Fatigue referent concept incident cohort: First occurrence of referent concept + descendants with >=365d prior observation,"Persons with condition occurrence of referent concept (4223659) or descendants, for the first time in the person's history. Persons exit cohort at the end of the observation period.",4223659001,4223659,referent,,4223659000,Fatigue
4094294000,18644,Fatigue referent prevalent cohort,[PL 4223659002] Fatigue referent concept prevalent cohort: First occurrence of referent concept + descendants,"Persons with condition occurrence of referent concept (4223659) or descendants, for the first time in the person's history, with at least 365 days of prior continuous observation. Persons exit cohort at the end of the observation period.",4223659002,4223659,referent,,4223659000,Fatigue
